"Id","Name","ManagingInstitution","Level","Profile","ISCEDClassification(code)","ISCEDClassification(name)","CreationDate","PreparesforTeachingProfession","RelatestoForeignPhilology","ListOfLanguagesforForeignPhilology","JointPrograms","Status","StartDateofPhasingOut","LiquidationDate","Disciplines","CoManagingInstitutionsCoManagingInstitutionUuid","CoManagingInstitutionsCoManagingInstitutionName","CoManagingInstitutionsForeign","CoManagingInstitutionsStartDateofCoManagingStudiesbytheInstitution","CoManagingInstitutionsEndDateofCoManagingStudiesbytheInstitution","TypeofLegalBasis","LegalActName","DateofLegalActPrinting","LaunchName","LaunchForm","LaunchProfessionalTitle","LaunchLanguageofEducation","LaunchForeignPhilologyLanguage","LaunchLaunchDate","LaunchNumberofSemesters","LaunchECTS","LaunchDualStudies","LaunchBridgingStudies","LaunchStatus","LaunchInCooperationwithProfessionalOrganization"
"7abd6c42-d97a-4416-bf35-6a8bea1eeecf","Ekonomia","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","drugiego stopnia","ogólnoakademicki","311","Ekonomia","2006-05-26","Nie","Nie","","Nie","prowadzone","","","ekonomia i finanse","","","","","","Uchwała senatu uczelni","nr 35/2006","2006-05-26","Ekonomia","stacjonarne","magister","polski","","2012-09-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"7abd6c42-d97a-4416-bf35-6a8bea1eeecf","Ekonomia","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","drugiego stopnia","ogólnoakademicki","311","Ekonomia","2006-05-26","Nie","Nie","","Nie","prowadzone","","","ekonomia i finanse","","","","","","Uchwała senatu uczelni","nr 35/2006","2006-05-26","Ekonomia","niestacjonarne","magister","polski","","2012-09-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"eecad1a3-b1e2-4dec-afea-9a709a64e2b5","Ekonomia","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","311","Ekonomia","2006-05-31","Nie","Nie","","Nie","prowadzone","","","ekonomia i finanse","","","","","","Uchwała senatu uczelni","3O/V/2006","2006-05-31","Ekonomia","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"eecad1a3-b1e2-4dec-afea-9a709a64e2b5","Ekonomia","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","311","Ekonomia","2006-05-31","Nie","Nie","","Nie","prowadzone","","","ekonomia i finanse","","","","","","Uchwała senatu uczelni","3O/V/2006","2006-05-31","Ekonomia","niestacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"b1644892-070b-4576-a24d-b1b1ab23304a","Elektroniczne przetwarzanie informacji","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","619","Technologie teleinformacyjne gdzie indziej niesklasyfikowane","2012-05-23","Nie","Nie","","Nie","prowadzone","","","językoznawstwo, nauki o kulturze i religii, nauki o zarządzaniu i jakości, nauki o sztuce, informatyka","","","","","","Uchwała senatu uczelni","52/V/2012","2012-05-23","Elektroniczne przetwarzanie informacji","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"fd5d4908-8c36-480c-85b9-30aace5ca753","Environmental Protection and Managment","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","521","Ekologia i ochrona środowiska","2018-03-28","Nie","Nie","","Nie","prowadzone","","","nauki biologiczne","","","","","","Uchwała senatu uczelni","26/III/2018","2018-03-28","Environmental Protection and Managment","stacjonarne","magister","angielski","","2020-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"3b2e6e6f-aa8c-4e7a-b241-1b8f2d38260d","Etnologia i antropologia kulturowa","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","314","Socjologia i kulturoznawstwo","2005-12-21","Nie","Nie","","Nie","prowadzone","","","nauki o kulturze i religii","","","","","","Uchwała senatu uczelni","3B/XII/2005","2005-12-21","Etnologia i antropologia kulturowa","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"87ab3fb9-7831-4d51-9bdb-6fd36653bd6e","Etologia i psychologia zwierząt","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","drugiego stopnia","ogólnoakademicki","811","Produkcja roślinna i zwierzęca","2021-05-06","Nie","Nie","","Nie","prowadzone","","","nauki biologiczne, psychologia, zootechnika i rybactwo","","","","","","Zarządzenie rektora","48/2021","2021-05-06","etologia i psychologia zwierząt","stacjonarne","magister","polski","","2022-02-28","3.0","90.0","Nie","Nie","prowadzone","Nie"
"07202248-dda6-47ac-a2d8-01641e421834","Etyka - mediacje i negocjacje","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","223","Filozofia i etyka","2014-03-24","Nie","Nie","","Nie","prowadzone","","","nauki prawne, psychologia, filozofia","","","","","","Uchwała senatu uczelni","7/24.03.2014","2014-03-24","Etyka - mediacje i negocjacje","stacjonarne","magister","polski","","2014-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"07202248-dda6-47ac-a2d8-01641e421834","Etyka - mediacje i negocjacje","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","223","Filozofia i etyka","2014-03-24","Nie","Nie","","Nie","prowadzone","","","nauki prawne, psychologia, filozofia","","","","","","Uchwała senatu uczelni","7/24.03.2014","2014-03-24","Etyka - mediacje i negocjacje","niestacjonarne","magister","polski","","2020-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"5b924e5f-a1d9-4d9d-86b3-765a0a9841ae","European Joint Master’s Programme in English and American Studies","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Nie","","Tak","prowadzone","","","nauki o kulturze i religii, nauki prawne, literaturoznawstwo, językoznawstwo","81375041-d32b-56e4-ad0f-9aea156c8632","Karl-Franzens-Universität Graz","Tak","2022-10-01","","Uchwała senatu uczelni","16/III/2019","2019-03-27","European Joint Master’s Programme in English and American Studies","stacjonarne","magister","polski","","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"5b924e5f-a1d9-4d9d-86b3-765a0a9841ae","European Joint Master’s Programme in English and American Studies","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Nie","","Tak","prowadzone","","","nauki o kulturze i religii, nauki prawne, literaturoznawstwo, językoznawstwo","d5caaf90-9916-2a83-1a36-4fa4eade75da","Universita degli Studi Ca' Foscari"" di Venezia""","Tak","2022-10-01","","Uchwała senatu uczelni","16/III/2019","2019-03-27","European Joint Master’s Programme in English and American Studies","stacjonarne","magister","polski","","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"5b924e5f-a1d9-4d9d-86b3-765a0a9841ae","European Joint Master’s Programme in English and American Studies","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Nie","","Tak","prowadzone","","","nauki o kulturze i religii, nauki prawne, literaturoznawstwo, językoznawstwo","c9c36d33-6c31-d6d0-e7d4-f71b01ba569e","Otto-Friedrich-Universität Bamberg","Tak","2022-10-01","","Uchwała senatu uczelni","16/III/2019","2019-03-27","European Joint Master’s Programme in English and American Studies","stacjonarne","magister","polski","","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"c8e45d41-3793-40cc-b8e6-558ef465ff92","European Studies","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","312","Politologia i wiedza o społeczeństwie","2019-03-27","Nie","Nie","","Nie","prowadzone","","","językoznawstwo, nauki o kulturze i religii, nauki socjologiczne, ekonomia i finanse, historia, nauki o polityce i administracji","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","European Studies","stacjonarne","magister","angielski","","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"110f4d66-69a0-4079-9c71-21984ef6732f","Europeistyka","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","314","Socjologia i kulturoznawstwo","1900-01-01","Nie","Nie","","Nie","prowadzone","","","nauki socjologiczne, nauki o polityce i administracji, nauki o kulturze i religii","","","","","","Brak dokumentu","","","Europeistyka","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"110f4d66-69a0-4079-9c71-21984ef6732f","Europeistyka","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","314","Socjologia i kulturoznawstwo","1900-01-01","Nie","Nie","","Nie","prowadzone","","","nauki socjologiczne, nauki o polityce i administracji, nauki o kulturze i religii","","","","","","Brak dokumentu","","","Europeistyka","stacjonarne","magister","angielski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"d299d738-91ac-4900-87f5-52414d5821ca","Europeistyka","Uniwersytet Ekonomiczny w Krakowie","drugiego stopnia","ogólnoakademicki","312","Politologia i wiedza o społeczeństwie","2009-03-16","Nie","Nie","","Nie","zlikwidowane","","2023-07-25","nauki o zarządzaniu i jakości, nauki o polityce i administracji, ekonomia i finanse, językoznawstwo","","","","","","Uchwała senatu uczelni","3/2009","2009-03-16","Europeistyka","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","zlikwidowane","Nie"
"0bfbaef3-07ff-4906-a732-e5b34b385b90","Filmoznawstwo i wiedza o nowych mediach","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","215","Muzyka i sztuki sceniczne","2012-05-23","Nie","Nie","","Nie","prowadzone","","","filozofia, nauki socjologiczne, literaturoznawstwo, językoznawstwo, nauki o sztuce, nauki o kulturze i religii","","","","","","Uchwała senatu uczelni","53/V/2012","2012-05-23","Filmoznawstwo i wiedza o nowych mediach","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"9f00e5db-b953-4963-b00e-91f30f272b49","Filologia","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1952-12-13","Tak","Tak","włoski, francuski, angielski, rosyjski, niemiecki, hiszpański","Nie","prowadzone","","","literaturoznawstwo, historia, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","Dz.U.Min.Oś.nr 21 poz.174-175, z dn.13.12.1952","1952-12-13","Filologia","stacjonarne","magister","polski","niemiecki","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"9f00e5db-b953-4963-b00e-91f30f272b49","Filologia","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1952-12-13","Tak","Tak","włoski, francuski, angielski, rosyjski, niemiecki, hiszpański","Nie","prowadzone","","","literaturoznawstwo, historia, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","Dz.U.Min.Oś.nr 21 poz.174-175, z dn.13.12.1952","1952-12-13","Filologia","niestacjonarne","magister","polski","angielski","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"9f00e5db-b953-4963-b00e-91f30f272b49","Filologia","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1952-12-13","Tak","Tak","włoski, francuski, angielski, rosyjski, niemiecki, hiszpański","Nie","prowadzone","","","literaturoznawstwo, historia, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","Dz.U.Min.Oś.nr 21 poz.174-175, z dn.13.12.1952","1952-12-13","Filologia","stacjonarne","magister","polski","włoski","2014-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"9f00e5db-b953-4963-b00e-91f30f272b49","Filologia","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1952-12-13","Tak","Tak","włoski, francuski, angielski, rosyjski, niemiecki, hiszpański","Nie","prowadzone","","","literaturoznawstwo, historia, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","Dz.U.Min.Oś.nr 21 poz.174-175, z dn.13.12.1952","1952-12-13","Filologia","stacjonarne","magister","polski","francuski","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"9f00e5db-b953-4963-b00e-91f30f272b49","Filologia","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1952-12-13","Tak","Tak","włoski, francuski, angielski, rosyjski, niemiecki, hiszpański","Nie","prowadzone","","","literaturoznawstwo, historia, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","Dz.U.Min.Oś.nr 21 poz.174-175, z dn.13.12.1952","1952-12-13","Filologia","stacjonarne","magister","polski","rosyjski","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"9f00e5db-b953-4963-b00e-91f30f272b49","Filologia","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1952-12-13","Tak","Tak","włoski, francuski, angielski, rosyjski, niemiecki, hiszpański","Nie","prowadzone","","","literaturoznawstwo, historia, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","Dz.U.Min.Oś.nr 21 poz.174-175, z dn.13.12.1952","1952-12-13","Filologia","stacjonarne","magister","polski","angielski","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"9f00e5db-b953-4963-b00e-91f30f272b49","Filologia","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1952-12-13","Tak","Tak","włoski, francuski, angielski, rosyjski, niemiecki, hiszpański","Nie","prowadzone","","","literaturoznawstwo, historia, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","Dz.U.Min.Oś.nr 21 poz.174-175, z dn.13.12.1952","1952-12-13","Filologia","stacjonarne","magister","polski","hiszpański","2017-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"02192c59-7cd5-4520-904f-0bb150fe7721","Filologia angielska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2018-12-17","Tak","Tak","angielski","Nie","prowadzone","","","literaturoznawstwo, historia, językoznawstwo","","","","","","Uchwała senatu uczelni","3/17.12.2018","2018-12-17","Filologia angielska","niestacjonarne","magister","polski","angielski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"02192c59-7cd5-4520-904f-0bb150fe7721","Filologia angielska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2018-12-17","Tak","Tak","angielski","Nie","prowadzone","","","literaturoznawstwo, historia, językoznawstwo","","","","","","Uchwała senatu uczelni","3/17.12.2018","2018-12-17","Filologia angielska","stacjonarne","magister","polski","angielski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"91d21eab-b28f-4a86-8ac3-86157aa7fe34","Filologia angielska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Tak","angielski","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia angielska","niestacjonarne","magister","polski","angielski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"91d21eab-b28f-4a86-8ac3-86157aa7fe34","Filologia angielska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Tak","angielski","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia angielska","stacjonarne","magister","polski","angielski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"8ebd087c-5919-458e-aee6-330dea4c0f7a","Filologia angielska z językiem niemieckim","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Tak","germańskie, angielski","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo, nauki prawne","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia angielska z językiem niemieckim","stacjonarne","magister","polski","angielski, germańskie","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"8ebd087c-5919-458e-aee6-330dea4c0f7a","Filologia angielska z językiem niemieckim","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Tak","germańskie, angielski","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo, nauki prawne","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia angielska z językiem niemieckim","niestacjonarne","magister","polski","germańskie, angielski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"685c7a3b-03c2-4d8c-aa7f-133ee5c18172","Filologia francuska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Tak","francuski","Nie","prowadzone","","","nauki o kulturze i religii, nauki prawne, literaturoznawstwo, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia francuska","stacjonarne","magister","polski","francuski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"507ae48f-967c-4598-9fb8-60a6fcc32278","Filologia germańska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2019-03-27","Nie","Tak","germańskie","Nie","prowadzone","","","literaturoznawstwo, nauki prawne, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia germańska","stacjonarne","magister","polski","germańskie","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"cbb36aa4-36f0-4097-91dc-a5606f789cd3","Filologia germańska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2018-12-17","Tak","Tak","niemiecki","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo, nauki o kulturze i religii","","","","","","Uchwała senatu uczelni","5/17.12.2018","2018-12-17","Filologia germańska","niestacjonarne","magister","polski","niemiecki","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"cbb36aa4-36f0-4097-91dc-a5606f789cd3","Filologia germańska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2018-12-17","Tak","Tak","niemiecki","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo, nauki o kulturze i religii","","","","","","Uchwała senatu uczelni","5/17.12.2018","2018-12-17","Filologia germańska","stacjonarne","magister","polski","niemiecki","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"bb748e17-eb59-440f-a987-e132df9e06e8","Filologia germańska z językiem angielskim","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2019-03-27","Nie","Tak","angielski, germańskie","Nie","prowadzone","","","językoznawstwo, nauki prawne, literaturoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia germańska z językiem angielskim","stacjonarne","magister","polski","angielski, germańskie","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"06ab438b-792c-4d64-8586-be16a6fbd218","Filologia hiszpańska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Tak","hiszpański","Nie","prowadzone","","","literaturoznawstwo, nauki prawne, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia hiszpańska","stacjonarne","magister","polski","hiszpański","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"8fd2090a-f91d-4214-9215-b37a92de22a2","Filologia hiszpańska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2018-12-17","Tak","Tak","hiszpański","Nie","prowadzone","","","historia, nauki o kulturze i religii, literaturoznawstwo, językoznawstwo","","","","","","Uchwała senatu uczelni","13/17.12.2018","2018-12-17","Filologia hiszpańska","stacjonarne","magister","polski","hiszpański","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"71a9efb9-fb14-4b92-9d49-a8dc025d57a5","Filologia klasyczna","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2012-05-23","Nie","Nie","","Nie","prowadzone","","","językoznawstwo, literaturoznawstwo","","","","","","Uchwała senatu uczelni","50/V/2012","2012-05-23","Filologia klasyczna","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"85ce1b36-e37b-4fd7-b756-bbcdf8b6b992","Filologia orientalna – arabistyka","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","230","Języki nie określone dalej","2019-03-27","Nie","Tak","arabski","Nie","prowadzone","","","językoznawstwo, literaturoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia orientalna – arabistyka","stacjonarne","magister","polski","arabski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"cd025ef1-d475-4898-8c1b-511bed8016da","Filologia orientalna – indologia","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","230","Języki nie określone dalej","2019-03-27","Nie","Tak","hindi","Nie","prowadzone","","","filozofia, literaturoznawstwo, nauki o kulturze i religii, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia orientalna – indologia","stacjonarne","magister","polski","hindi","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"22c69d85-1d2a-45ed-a0e1-a5bbce850d8b","Filologia orientalna – iranistyka","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","230","Języki nie określone dalej","2019-03-27","Nie","Tak","perski (farsi)","Nie","prowadzone","","","literaturoznawstwo, nauki o polityce i administracji, nauki o kulturze i religii, językoznawstwo, filozofia, historia","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia orientalna – iranistyka","stacjonarne","magister","polski","perski (farsi)","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"092a36c5-a1db-4717-a78a-6a470eaa9ffe","Filologia orientalna – japonistyka","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","230","Języki nie określone dalej","2019-03-27","Nie","Tak","japoński","Nie","prowadzone","","","językoznawstwo, literaturoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia orientalna – japonistyka","stacjonarne","magister","polski","japoński","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"cf82d639-4da1-417f-b310-15732784b2de","Filologia orientalna – sinologia","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","230","Języki nie określone dalej","2019-03-27","Nie","Tak","chiński","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia orientalna – sinologia","stacjonarne","magister","polski","chiński","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"68741d6c-24a0-4bb4-9d27-0cdb094b96e1","Filologia orientalna – turkologia","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","230","Języki nie określone dalej","2019-03-27","Nie","Tak","turecki","Nie","prowadzone","","","językoznawstwo, literaturoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia orientalna – turkologia","stacjonarne","magister","polski","turecki","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"afa02fe8-bde5-4e19-825e-525c2fdeda1c","Filologia polska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1900-01-01","Nie","Nie","","Nie","prowadzone","","","językoznawstwo, nauki o kulturze i religii, literaturoznawstwo","","","","","","Brak dokumentu","","","Filologia polska","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"bca7fd94-e4f9-45b7-afc4-0947b22e2300","Filologia polska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1949-09-21","Tak","Nie","","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo","","","","","","Decyzja ministra","Zarz. Min. Oś. , Dz. U. Min.Oś. nr 15, poz. 248","1949-09-21","Filologia polska","niestacjonarne","magister","polski","","2021-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"bca7fd94-e4f9-45b7-afc4-0947b22e2300","Filologia polska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","1949-09-21","Tak","Nie","","Nie","prowadzone","","","literaturoznawstwo, językoznawstwo","","","","","","Decyzja ministra","Zarz. Min. Oś. , Dz. U. Min.Oś. nr 15, poz. 248","1949-09-21","Filologia polska","stacjonarne","magister","polski","","2012-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"af2d531f-37d6-40d3-9d94-6a048d971e36","Filologia polska nauczycielska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2019-03-27","Tak","Nie","","Nie","prowadzone","","","pedagogika, psychologia, językoznawstwo, literaturoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia polska nauczycielska","stacjonarne","magister","polski","","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"21f7397d-a46f-4006-957c-55c1f13b8d81","Filologia portugalska","Uniwersytet Jagielloński w Krakowie","drugiego stopnia","ogólnoakademicki","231","Nauka języków","2019-03-27","Nie","Tak","portugalski","Nie","prowadzone","","","literaturoznawstwo, nauki prawne, językoznawstwo","","","","","","Uchwała senatu uczelni","16/III/2019","2019-03-27","Filologia portugalska","stacjonarne","magister","polski","portugalski","2019-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
"a032edb3-6d16-4981-af2a-3182ff27c690","Filologia romańska","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","drugiego stopnia","ogólnoakademicki","232","Literatura i językoznawstwo (lingwistyka)","2018-12-17","Tak","Tak","francuski","Nie","prowadzone","","","językoznawstwo, nauki o kulturze i religii, informatyka, literaturoznawstwo","","","","","","Uchwała senatu uczelni","9/17.12.2018","2018-12-17","Filologia romańska","niestacjonarne","magister","polski","francuski","2021-10-01","4.0","120.0","Nie","Nie","prowadzone","Nie"
